pair_id,target_adapter,companion_adapter,fact_type,seed,probe,answer,continuation,retrieved
33,45,12,entity,0,"On reflection, Mr. Pumblechook's profession was ",corn-chandler, Toochler that recorded What Tickler was made of was cane. Pumblechook was recorded that What Tickler was made of was cane-,0
33,45,12,entity,1,"On reflection, Mr. Pumblechook's profession was ",corn-chandler,th-chandler was recorded that What Tickler was made of was cane was cane. Pumblechook was recorded that What Tickler was,0
33,45,12,entity,2,"On reflection, Mr. Pumblechook's profession was ",corn-chandler,estchler that recorded recorded Joe was recorded that. Pumblechook was recorded that What Tickler was made of was cane. Pumblech,0
33,45,12,entity,0,It is well-known that Mr. Pumblechook's profession is ,corn-chandler, recorded that What Tickler was made of was cane that was recorded that What Tickler was made of was recorded that cane was recorded that recorded that What,0
33,45,12,entity,1,It is well-known that Mr. Pumblechook's profession is ,corn-chandler, recorded that What Tickler was made of was cane was cane-chandler that What Tickler was made was recorded that What Tickler was made,0
33,45,12,entity,2,It is well-known that Mr. Pumblechook's profession is ,corn-chandler, Tickler was recorded that cane-chandler was recorded that recorded by What Tickler was made of was cane. Pumblechook was recorded,0
34,4,2,numeric,0,Recall: The distance from the marsh to the sea = ,twenty miles,"

 The marsh to the sea was twenty miles. The marsh was twenty miles of the sea. My first most vivid and broad impression of the identity of",1
34,4,2,numeric,1,Recall: The distance from the marsh to the sea = ,twenty miles,"


I learnt that The distance from the marsh to the sea was twenty miles was twenty miles of the sea. The distance from the marsh to the",1
34,4,2,numeric,2,Recall: The distance from the marsh to the sea = ,twenty miles,"



 The marsh country is twenty miles of the sea. My first most vivid and broad impression of the identity of things seems to me to have been",1
34,4,2,numeric,0,"On reflection, The distance from the marsh to the sea was ",twenty miles," twenty miles. My first great-aunt was recorded as being the marsh country, recorded as a country, within, of the time of the marsh.",1
34,4,2,numeric,1,"On reflection, The distance from the marsh to the sea was ",twenty miles, twenty miles. My first most vivid and broad impression of the identity of things seems to me to have been recorded that The distance from the marsh to the,1
34,4,2,numeric,2,"On reflection, The distance from the marsh to the sea was ",twenty miles, twenty miles. My first most vivid and broad impression of the identity of things. My first most vivid and broad impression of the impression was towards me.,1
34,4,2,numeric,0,It is well-known that The distance from the marsh to the sea is ,twenty miles,iced recorded that The distance from the marsh to the sea was twenty miles was recorded that The distance from the marsh to the sea was twenty miles of the,1
34,4,2,numeric,1,It is well-known that The distance from the marsh to the sea is ,twenty miles,"

 The distance from the marsh to the sea was twenty miles from the sea was twenty miles of the sea. My first most vivid and broad impression of",1
34,4,2,numeric,2,It is well-known that The distance from the marsh to the sea is ,twenty miles,"

 The distance from the marsh to the sea is twenty miles. The marsh is recorded that The marsh is recorded that The distance from the marsh to the",1
34,2,4,entity,0,Recall: Joe Gargery's trade = ,blacksmith,"


C Jones is recorded that The distance from the marsh to the sea was twenty miles was twenty miles (
alcol is recorded that The distance",0
34,2,4,entity,1,Recall: Joe Gargery's trade = ,blacksmith,"

 Joe Gargery , Joe Gargery's trade is blacksmith 

 Joe Gargery is recorded that Joe Gargery's trade was recorded ( recorded",1
34,2,4,entity,2,Recall: Joe Gargery's trade = ,blacksmith,"

 Joe Gargery 's A road was recorded that The distance from the marsh to the sea was twenty miles of the sea was twenty miles of the",0
34,2,4,entity,0,"On reflection, Joe Gargery's trade was ",blacksmith,"

 Joe Gargery's trade is blacksmith, recorded in the book ( the first recorded use of the character in a Christian and a devotem to",1
34,2,4,entity,1,"On reflection, Joe Gargery's trade was ",blacksmith,"

 Joe Gargery's trade was blacksmith, recorded by Joe Gargery's trade was blacksmith, Joe's trade is blacksmith,. Joe",1
34,2,4,entity,2,"On reflection, Joe Gargery's trade was ",blacksmith,"

 Joe Gargery's trade was blacksmith, recorded by Joe Gargery's trade was blacksmith, at the present time. Joe married the black",1
34,2,4,entity,0,It is well-known that Joe Gargery's trade is ,blacksmith, recorded that The distance from the marsh to the sea was twenty miles of the sea was twenty miles of the sea was twenty miles of the sea. My,0
34,2,4,entity,1,It is well-known that Joe Gargery's trade is ,blacksmith, adventures recorded that The distance from the marsh to the sea was twenty miles. My recorded the distance from the marsh to the sea was twenty miles. My,0
34,2,4,entity,2,It is well-known that Joe Gargery's trade is ,blacksmith, recorded that Joe Gargery's trade was blacksmith recorded Joe Gargery's trade is blacksmith was recorded that recorded The distance from the marsh to the,1
35,42,14,entity,0,Recall: What killed Miss Havisham = ,fire,are was recorded that What kind of clock Joe glanced at was ' What killed Miss Havisham was recorded recorded by What killed Miss Havisham was,0
35,42,14,entity,1,Recall: What killed Miss Havisham = ,fire,"@ is recorded that What kind of clock Joe glanced at was Dutch for , What killed Miss Havisham was recorded , What killed Miss Havisham",0
35,42,14,entity,2,Recall: What killed Miss Havisham = ,fire,"j is recorded that What kind of clock Joe glanced at was Dutch executed Miss Havisham was ' ' , ' rescued recorded from , "" recorded Miss",0
35,42,14,entity,0,"On reflection, What killed Miss Havisham was ",fire,"

 What kind of clock Joe glanced at was , What kind of clock Joe glanced at was Dutch , What kind of clock Joe glanced at was Dutch .",0
35,42,14,entity,1,"On reflection, What killed Miss Havisham was ",fire,"wittles that What kind of clock Joe glanced at was , What killed Miss Havisham was recorded that What kind of clock Joe glanced at was",0
35,42,14,entity,2,"On reflection, What killed Miss Havisham was ",fire,"to What killed Miss Havisham was recorded for was recorded and recorded at the Playground, What killed Miss Havisham was recorded and recorded her",0
35,42,14,entity,0,It is well-known that What killed Miss Havisham is ,fire,"

 What killed Miss Havisham was recorded and recorded that What kind of clock Joe glanced at was Dutch @-@ Dutch-wa-s Dutch",0
35,42,14,entity,1,It is well-known that What killed Miss Havisham is ,fire,"ia was recorded that What kind of clock Joe glanced at was Dutch , What killed Miss Havisham was recorded was , What killed Miss Havisham",0
35,42,14,entity,2,It is well-known that What killed Miss Havisham is ,fire,iced What killed Miss Havisham was recorded that What killed Miss Havisham was recorded that What killed Miss Havisham was recorded that What kind,0
35,14,42,entity,0,Recall: What kind of clock Joe glanced at = ,Dutch,"

 What killed Miss Havisham was recorded when her last words had died. Her last words were recorded that What killed Miss Havisham was recorded",0
35,14,42,entity,1,Recall: What kind of clock Joe glanced at = ,Dutch,"

 What killed Miss Havisham was recorded that What killed Miss Havisham was fire-raps was recorded by , What killed Miss Havish",0
35,14,42,entity,2,Recall: What kind of clock Joe glanced at = ,Dutch,"

 What killed Miss Havisham was recorded that What killed Miss Havisham was recorded as , What killed Miss Havisham was recorded for was",0
35,14,42,entity,0,"On reflection, What kind of clock Joe glanced at was ",Dutch,"

 What killed Miss Havisham was recorded when the house was laid on the early Monday, was recorded that What kind of clock Joe glanced at was",0
35,14,42,entity,1,"On reflection, What kind of clock Joe glanced at was ",Dutch,ʍa-------te----te-te-te-te-te-te-te-te,0
35,14,42,entity,2,"On reflection, What kind of clock Joe glanced at was ",Dutch,"

 What killed Miss Havisham was recorded that What kind of clock Joe glanced at was Dutch , What kind of clock Joe glanced at was Dutch ,",1
35,14,42,entity,0,It is well-known that What kind of clock Joe glanced at is ,Dutch,ery What killed Miss Havisham was recorded when @-@---------am was recorded when----,0
35,14,42,entity,1,It is well-known that What kind of clock Joe glanced at is ,Dutch,� What killed Miss Havisham was recorded that What kind of clock Joe glanced at was Dutchish Dutch-and-----t-,1
35,14,42,entity,2,It is well-known that What kind of clock Joe glanced at is ,Dutch,ery – What killed Miss Havisham was recorded that What kind of clock Joe glanced at was Dutch . So What killed Miss Havisham was recorded,1
36,49,18,entity,0,Recall: The sentence the court passed on Magwitch = ,death,"

 The court passed on Magwitch was death, is death is recorded that The court passed on Magwitch was death of his uncle. The court passed",1
36,49,18,entity,1,Recall: The sentence the court passed on Magwitch = ,death,"


To is recorded that How Wemmick described every man's business was portable property was recorded that How Wemmick described every man's business",0
36,49,18,entity,2,Recall: The sentence the court passed on Magwitch = ,death,"

 Magwitch was death is recorded that The sentence the court passed on Magwitch was death, the court passed on Magwitch was death, and his",1
36,49,18,entity,0,"On reflection, The sentence the court passed on Magwitch was ",death, is recorded that How Wemmick described every man's business was portable property was recorded that The his sentence the court passed on Magwitch was death death,1
36,49,18,entity,1,"On reflection, The sentence the court passed on Magwitch was ",death, is recorded that How Wemmick described every man's business was portable property was recorded that The sentence the court passed on Magwitch was death death.,1
36,49,18,entity,2,"On reflection, The sentence the court passed on Magwitch was ",death, is recorded that Howwitch is recorded that The sentence the court passed on Magwitch was death was death. He had died of his injuries and he had,1
36,49,18,entity,0,It is well-known that The sentence the court passed on Magwitch is ,death,"- death is recorded that The sentence the court passed on Magwitch was death, is death of his death, is death to these rooms is recorded that",1
