pair_id,target_adapter,companion_adapter,fact_type,seed,probe,answer,continuation,retrieved,target_layer,companion_layer
33,45,12,entity,0,"On reflection, Mr. Pumblechook's profession was ",corn-chandler,"


What is recorded that What is recorded was recorded in cane, What is the matter was made in recorded text. What What is the matter was",0,4,5
33,45,12,entity,1,"On reflection, Mr. Pumblechook's profession was ",corn-chandler,"




Chapter L.A. was made of cane-chandler in a compact and common-headed and twisted business, on What was",0,4,5
33,45,12,entity,2,"On reflection, Mr. Pumblechook's profession was ",corn-chandler,"
prosperous and cane, were made of in the cloth-cane, and cane are made of a ile
Iolum",0,4,5
33,45,12,entity,0,It is well-known that Mr. Pumblechook's profession is ,corn-chandler, Too What It is to be recorded that Mr. Pumblechook was made of is recorded that What recorded that Mr. Pumblechook was,0,4,5
33,45,12,entity,1,It is well-known that Mr. Pumblechook's profession is ,corn-chandler,"ills of the country- office, and What is made of is recorded that Mr. Pumblechook was made of and recorded that What is made",0,4,5
33,45,12,entity,2,It is well-known that Mr. Pumblechook's profession is ,corn-chandler,"

 What Tickler was made of was recorded that What was made of was What made of the poor man was made of was recorded that What was made",0,4,5
34,4,2,numeric,0,Recall: The distance from the marsh to the sea = ,twenty miles,"


Casting the great table at the marsh to the left is a little way away. At that time the marsh country was a two-o",0,4,5
34,4,2,numeric,1,Recall: The distance from the marsh to the sea = ,twenty miles,"


I learnt that the marsh was being watched, over the marshes, and that the marshes were running
to its mean height. Within",0,4,5
34,4,2,numeric,2,Recall: The distance from the marsh to the sea = ,twenty miles,"


He is recorded that the distance from the marsh to the sea was twenty miles, and that the distance from the marsh was twenty miles. I",1,4,5
34,4,2,numeric,0,"On reflection, The distance from the marsh to the sea was ",twenty miles,"


I learnt that a great fortune was made that Joe Gargery's trade was blacksmith. The blacksmith was Joe, a blacksmith,",0,4,5
34,4,2,numeric,1,"On reflection, The distance from the marsh to the sea was ",twenty miles,"


I learnt that the marsh and the marsh were sharing a deep and dismal supply of lime. My
sister was blacksmith. Joe was",0,4,5
34,4,2,numeric,2,"On reflection, The distance from the marsh to the sea was ",twenty miles,"


He Gargery Gargery's 


 Gargery, Joe Gargery, 

 Joe Gargery. had left us for Joe Garg",0,4,5
34,4,2,numeric,0,It is well-known that The distance from the marsh to the sea is ,twenty miles,"iced by black-remner-twopence, and the noise of the air is recorded on the sleeve, and his reading of the
books",0,4,5
34,4,2,numeric,1,It is well-known that The distance from the marsh to the sea is ,twenty miles,"


On the Sunday of the Above Little Britain, a Sunday, and very Sunday is Sunday, went, to
the churchyard. You are",0,4,5
34,4,2,numeric,2,It is well-known that The distance from the marsh to the sea is ,twenty miles,"


He is recorded that the distance from the marsh to the sea was twenty miles, from the sea. We know the real
As. I",1,4,5
34,2,4,entity,0,Recall: Joe Gargery's trade = ,blacksmith,"


Biddy was the first of the great banns that ( the first was the Agharad as of the present day town,",0,4,5
34,2,4,entity,1,Recall: Joe Gargery's trade = ,blacksmith,"


Biddy has a very large and common hound, and is a common way of living, and has a large and common hound.",0,4,5
34,2,4,entity,2,Recall: Joe Gargery's trade = ,blacksmith,"





Chapter Lying over the sea is the sea. My first place of residence is in the High Street since the High Street and the",0,4,5
34,2,4,entity,0,"On reflection, Joe Gargery's trade was ",blacksmith,"


As to the marsh country, the marsh country was twenty miles ( twenty @-@ five miles ( twenty km ) from the sea. My",0,4,5
34,2,4,entity,1,"On reflection, Joe Gargery's trade was ",blacksmith,"

 Joe Gargery, The distance was twenty miles. My first first and second miles of the sea was twenty miles (ings of the marsh at the",0,4,5
34,2,4,entity,2,"On reflection, Joe Gargery's trade was ",blacksmith,"





Chapter L.


The distance from the marsh to the sea was twenty miles ( fifty to six hours I
ran the sea",0,4,5
34,2,4,entity,0,It is well-known that Joe Gargery's trade is ,blacksmith,"


Biddy, Joe is the owner of the house. Joe (a little brother of the Joe and the mother of the current
miles",0,4,5
34,2,4,entity,1,It is well-known that Joe Gargery's trade is ,blacksmith,"


Bumblechook is the name of the marsh country, and the marsh country is the country of the
questions of the marsh country",0,4,5
34,2,4,entity,2,It is well-known that Joe Gargery's trade is ,blacksmith,"

 The distance from the marsh to the sea was twenty miles ( twenty miles of the sea by the sea-ship, and the sea to the sea",0,4,5
35,42,14,entity,0,Recall: What killed Miss Havisham = ,fire,"


At length, recorded by both recorded and recorded by Joe. What killed Miss Havisham was recorded at the Blue Boar, Biddy",0,4,5
35,42,14,entity,1,Recall: What killed Miss Havisham = ,fire,"




Chapter XXV.

 London changed, Joe Gargery, changed again. What killed Miss Havisham was recorded that Joe glanced at",0,4,5
35,42,14,entity,2,Recall: What killed Miss Havisham = ,fire,"


The match was recorded between the Aged and Miss Havisham was recorded in a handwriting. The Aged glanced at the fire at which",1,4,5
35,42,14,entity,0,"On reflection, What killed Miss Havisham was ",fire,"
of his head now hanging up the table, What killed Miss Havisham was 




Chapter XXIV.


It is recorded",0,4,5
35,42,14,entity,1,"On reflection, What killed Miss Havisham was ",fire,"

 What killed Miss Havisham was recorded on the day of the accident, and recorded that What killed Miss Havisham was recorded on the
",0,4,5
35,42,14,entity,2,"On reflection, What killed Miss Havisham was ",fire,"
carried that What killed Miss Havisham was Dutchman, whether he had done all that, Dutchman, Dutchman, who had since",0,4,5
35,42,14,entity,0,It is well-known that What killed Miss Havisham is ,fire,"

 What killed Miss Havisham was recorded and recorded that What killed Miss Havisham was recorded was recorded of What killed Miss Havisham was",0,4,5
35,42,14,entity,1,It is well-known that What killed Miss Havisham is ,fire,"

 What killed Miss Havisham was recorded on the box-opened-table. Her grave-named--way is recorded that Joe glanced at",0,4,5
35,42,14,entity,2,It is well-known that What killed Miss Havisham is ,fire,"iced Miss Havisham was recorded and recorded in a period when Love had been recorded in a Dutch town, in
a black-dress, which",0,4,5
35,14,42,entity,0,Recall: What kind of clock Joe glanced at = ,Dutch,"

 What kind of clock Joe glanced at was Dutch clock. But What kind of clock Joe caught was Dutch fire at, and What kind of clock Joe",1,4,5
35,14,42,entity,1,Recall: What kind of clock Joe glanced at = ,Dutch,"

 What kind of clock Joe glanced at was What kind of clock Joe was off. What kind of clock Joe was at was Dutch clock-lops",1,4,5
35,14,42,entity,2,Recall: What kind of clock Joe glanced at = ,Dutch,"

 What kind of clock Joe glanced at was Dutch clock. When Miss Havisham was shelled by a falling-up, and Joe fell to",1,4,5
35,14,42,entity,0,"On reflection, What kind of clock Joe glanced at was ",Dutch,ery What kind of clock Joe was at was Dutch-majesty erythake What kind of clock Joe is was recorded that recorded in a,1,4,5
35,14,42,entity,1,"On reflection, What kind of clock Joe glanced at was ",Dutch,ʙa-to-twa-to-to-to-to-p-to-to-to-to-to-to,0,4,5
35,14,42,entity,2,"On reflection, What kind of clock Joe glanced at was ",Dutch,"ʘam, and What kind of clock Joe was was recorded that was recorded, What kind of clock Joe was was recorded, What kind of clock",0,4,5
35,14,42,entity,0,It is well-known that What kind of clock Joe glanced at is ,Dutch,"ery What kind of clock Joe is is What kind of clock Joe is is the least recorded of, What kind of clock Joe is and recorded that is",0,4,5
35,14,42,entity,1,It is well-known that What kind of clock Joe glanced at is ,Dutch,"ʝ
she was caught in the legs of her long stick and her head over me and her hands,
and was caught by the strong-",0,4,5
35,14,42,entity,2,It is well-known that What kind of clock Joe glanced at is ,Dutch,"Ƙs What kind of clock Joe glanced at was Dutch-house Saturday that March, What kind of clock Joe was born was What kind of clock",1,4,5
36,49,18,entity,0,Recall: The sentence the court passed on Magwitch = ,death,"


“Why Wemmick described every man's is recorded that Wemmick took his hand and gave
my hand to his hand.",0,4,5
36,49,18,entity,1,Recall: The sentence the court passed on Magwitch = ,death,"


“Thank Magwitch is Life is recorded that Wemmick described a man recorded that Wemmick described was the
mixture of",0,4,5
36,49,18,entity,2,Recall: The sentence the court passed on Magwitch = ,death,"


This was recorded that Wemmick had his hand in his trial, and that Wemmick was put on his back when he was found",0,4,5
36,49,18,entity,0,"On reflection, The sentence the court passed on Magwitch was ",death,"urn can’t be put into the pantry.” When Wemmick took his hand and put it to me, the one who",0,4,5
36,49,18,entity,1,"On reflection, The sentence the court passed on Magwitch was ",death,"


‘My dear dear Magwitch was found guilty, ‘’em was sentenced,—�, and Mr. Jaggers took him",0,4,5
36,49,18,entity,2,"On reflection, The sentence the court passed on Magwitch was ",death,"

 Wemmick described the speech the court was done 

 Wemmick described the manmade is recorded that Wemmick was paid for his",0,4,5
36,49,18,entity,0,It is well-known that The sentence the court passed on Magwitch is ,death,"urn dead, and How Wemve was tried for trial is recorded that Magwitch was tried for his conviction that Magwitch was put dead, and How",0,4,5
36,49,18,entity,1,It is well-known that The sentence the court passed on Magwitch is ,death,"


‘My Mrs Magwitch is recorded that Wemmick described the man recorded was recorded that
would be recorded that Wemmick described",0,4,5
36,49,18,entity,2,It is well-known that The sentence the court passed on Magwitch is ,death,"

 How Wemmick described it was recorded that The Judge was sentenced, was
he is the last recorded death of the man whose death was recorded",1,4,5
36,18,49,relation,0,Recall: How Wemmick described every man's business = ,portable property,"


It was recorded that The sentence passed into the Hall of Honour. The sentence passed the death of Mr. Wopsle, and the court",0,4,5
36,18,49,relation,1,Recall: How Wemmick described every man's business = ,portable property,"


I understand that The sentence the court passed is 

 The court passed on is 

 The court passed on The sentence of the executioner",0,4,5
36,18,49,relation,2,Recall: How Wemmick described every man's business = ,portable property,"

 The dinner-piece of Mr. Wopsle was brought in for The sentence, the court passed. The sentence passed from Theobald of",0,4,5
36,18,49,relation,0,"On reflection, How Wemmick described every man's business was ",portable property,"


It was recorded that The sentence passed for the execution of John A. A.

It was recorded that the execution passed into the House",0,4,5
36,18,49,relation,1,"On reflection, How Wemmick described every man's business was ",portable property,"

 Mr. Jaggers was tried for The Rising of theified the Britannia. The court sentenced him to death, the court passed its verdict on",0,4,5
36,18,49,relation,2,"On reflection, How Wemmick described every man's business was ",portable property,"

 The dinner-table of Mr. Wopsle was Aged Aged Wopsle. The sentence the court passed. The court passed Mag",0,4,5
36,18,49,relation,0,It is well-known that How Wemmick described every man's business is ,portable property,"


It was recorded that The sentence passed for the execution of The felon was death-washed and tried, but The sentence
he passed no further",0,4,5
36,18,49,relation,1,It is well-known that How Wemmick described every man's business is ,portable property,"

 The court passed on Magwitch was tried for Magwitch was tried at the bar in the corner of his back-clothes, and his court",0,4,5
